User_ID,Age,Gender,Steps_Taken,Calories_Burned,Water_Intake_Liters,Sleep_Hours,Exercise_Type,Date,Time,Week_Start,Days_of_Week,Week_Of,Day Number,Age_Group,Age_Sort
U3594,45,Male,7167,741.8,3.17,7.4,Cardio,25/02/2024,18:00:00,19/02/2024,Sunday,Week of Feb 25,7,41-50,4
U3595,31,Female,2112,476.8,1.20,7.2,None,25/02/2024,19:00:00,19/02/2024,Sunday,Week of Feb 25,7,31-40,3
U3596,39,Female,10948,324.9,0.72,7.5,Cardio,25/02/2024,20:00:00,19/02/2024,Sunday,Week of Feb 25,7,31-40,3
U3597,47,Male,11088,539.0,2.27,6.1,None,25/02/2024,21:00:00,19/02/2024,Sunday,Week of Feb 25,7,41-50,4
U3598,37,Male,13060,281.1,3.16,4.0,None,25/02/2024,22:00:00,19/02/2024,Sunday,Week of Feb 25,7,31-40,3
U3599,44,Male,10350,198.4,1.59,4.2,Strength,25/02/2024,23:00:00,19/02/2024,Sunday,Week of Feb 25,7,41-50,4
U3600,55,Female,10977,163.6,2.44,8.0,Cardio,26/02/2024,00:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3601,59,Male,3803,768.5,1.19,7.1,Yoga,26/02/2024,01:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3602,58,Female,12031,621.0,2.18,8.9,Cardio,26/02/2024,02:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3603,51,Male,13360,670.0,2.86,5.8,Cardio,26/02/2024,03:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3604,56,Female,4298,787.6,3.10,8.9,Walking,26/02/2024,04:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3605,58,Female,14270,755.6,0.82,6.6,Yoga,26/02/2024,05:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3606,54,Female,3542,629.0,1.57,4.6,Yoga,26/02/2024,06:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3607,18,Female,9259,601.1,2.42,9.9,Walking,26/02/2024,07:00:00,26/02/2024,Monday,Week of Feb 26,1,18-21,1
U3608,32,Male,14400,369.0,0.60,7.1,Walking,26/02/2024,08:00:00,26/02/2024,Monday,Week of Feb 26,1,31-40,3
U3609,49,Male,14546,217.6,2.57,7.8,Cardio,26/02/2024,09:00:00,26/02/2024,Monday,Week of Feb 26,1,41-50,4
U3610,25,Female,4154,522.9,2.08,8.0,Strength,26/02/2024,10:00:00,26/02/2024,Monday,Week of Feb 26,1,22-30,2
U3611,50,Male,10766,524.6,1.37,6.2,Walking,26/02/2024,11:00:00,26/02/2024,Monday,Week of Feb 26,1,41-50,4
U3612,35,Female,13230,769.0,2.94,8.5,Yoga,26/02/2024,12:00:00,26/02/2024,Monday,Week of Feb 26,1,31-40,3
U3613,46,Male,3381,437.7,1.37,9.2,Yoga,26/02/2024,13:00:00,26/02/2024,Monday,Week of Feb 26,1,41-50,4
U3614,49,Male,7902,599.0,3.47,6.3,Cardio,26/02/2024,14:00:00,26/02/2024,Monday,Week of Feb 26,1,41-50,4
U3615,50,Female,3222,523.7,2.95,7.9,Strength,26/02/2024,15:00:00,26/02/2024,Monday,Week of Feb 26,1,41-50,4
U3616,22,Female,12666,264.9,2.62,8.5,None,26/02/2024,16:00:00,26/02/2024,Monday,Week of Feb 26,1,22-30,2
U3617,35,Male,3501,534.8,0.68,5.1,Walking,26/02/2024,17:00:00,26/02/2024,Monday,Week of Feb 26,1,31-40,3
U3618,27,Female,11050,501.1,3.21,6.0,Walking,26/02/2024,18:00:00,26/02/2024,Monday,Week of Feb 26,1,22-30,2
U3619,53,Male,5574,471.0,2.87,4.7,Cardio,26/02/2024,19:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3620,50,Male,5729,483.7,1.19,7.6,Strength,26/02/2024,20:00:00,26/02/2024,Monday,Week of Feb 26,1,41-50,4
U3621,40,Male,13157,256.6,1.68,8.8,Yoga,26/02/2024,21:00:00,26/02/2024,Monday,Week of Feb 26,1,31-40,3
U3622,57,Female,9740,451.3,1.31,7.7,Yoga,26/02/2024,22:00:00,26/02/2024,Monday,Week of Feb 26,1,51-60,5
U3623,22,Female,5191,543.7,3.45,5.1,None,26/02/2024,23:00:00,26/02/2024,Monday,Week of Feb 26,1,22-30,2
U3624,51,Male,11788,468.1,3.06,7.3,Yoga,27/02/2024,00:00:00,26/02/2024,Tuesday,Week of Feb 27,2,51-60,5
U3625,41,Female,9476,467.6,3.29,9.0,Walking,27/02/2024,01:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3626,34,Female,3561,200.4,2.87,5.8,None,27/02/2024,02:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3627,48,Male,4522,274.0,1.87,9.0,Strength,27/02/2024,03:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3628,24,Female,12791,358.6,1.12,8.7,None,27/02/2024,04:00:00,26/02/2024,Tuesday,Week of Feb 27,2,22-30,2
U3629,34,Female,4391,422.6,1.12,4.1,Strength,27/02/2024,05:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3630,45,Male,4675,536.1,0.96,5.4,Yoga,27/02/2024,06:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3631,55,Female,4183,711.2,2.14,7.3,Cardio,27/02/2024,07:00:00,26/02/2024,Tuesday,Week of Feb 27,2,51-60,5
U3632,39,Male,10468,253.5,3.26,8.3,None,27/02/2024,08:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3633,32,Female,14074,159.8,3.48,9.3,None,27/02/2024,09:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3634,54,Female,13796,442.0,1.36,7.8,Walking,27/02/2024,10:00:00,26/02/2024,Tuesday,Week of Feb 27,2,51-60,5
U3635,32,Male,10066,430.9,2.59,6.3,Walking,27/02/2024,11:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3636,42,Male,4078,508.7,2.29,5.1,Strength,27/02/2024,12:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3637,38,Female,6342,691.6,1.97,8.6,Cardio,27/02/2024,13:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3638,55,Male,14698,671.5,2.50,5.2,Walking,27/02/2024,14:00:00,26/02/2024,Tuesday,Week of Feb 27,2,51-60,5
U3639,19,Male,14269,215.0,1.61,8.2,Walking,27/02/2024,15:00:00,26/02/2024,Tuesday,Week of Feb 27,2,18-21,1
U3640,44,Female,14360,757.1,3.33,5.1,Yoga,27/02/2024,16:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3641,49,Male,3120,221.8,2.62,4.5,Yoga,27/02/2024,17:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3642,38,Female,14960,562.5,2.76,5.5,Walking,27/02/2024,18:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3643,21,Female,12715,587.1,1.23,5.7,Strength,27/02/2024,19:00:00,26/02/2024,Tuesday,Week of Feb 27,2,18-21,1
U3644,36,Male,7419,591.9,1.01,7.9,Cardio,27/02/2024,20:00:00,26/02/2024,Tuesday,Week of Feb 27,2,31-40,3
U3645,19,Female,5370,322.5,1.68,5.0,Walking,27/02/2024,21:00:00,26/02/2024,Tuesday,Week of Feb 27,2,18-21,1
U3646,43,Male,14574,364.7,2.80,9.6,Strength,27/02/2024,22:00:00,26/02/2024,Tuesday,Week of Feb 27,2,41-50,4
U3647,51,Female,3908,506.6,3.32,7.3,Strength,27/02/2024,23:00:00,26/02/2024,Tuesday,Week of Feb 27,2,51-60,5
U3648,31,Male,5520,279.7,1.78,6.9,Walking,28/02/2024,00:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3649,32,Male,6307,163.2,2.82,6.6,Strength,28/02/2024,01:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3650,37,Female,6496,515.4,1.91,7.4,None,28/02/2024,02:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3651,51,Male,6750,452.4,1.39,4.1,Strength,28/02/2024,03:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3652,53,Male,13297,576.9,2.72,9.9,Walking,28/02/2024,04:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3653,36,Male,2497,245.4,2.89,7.3,Strength,28/02/2024,05:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3654,26,Female,8991,696.6,1.11,4.2,Walking,28/02/2024,06:00:00,26/02/2024,Wednesday,Week of Feb 28,3,22-30,2
U3655,24,Female,5587,245.0,1.42,7.5,Yoga,28/02/2024,07:00:00,26/02/2024,Wednesday,Week of Feb 28,3,22-30,2
U3656,47,Male,14385,729.4,1.98,6.6,Walking,28/02/2024,08:00:00,26/02/2024,Wednesday,Week of Feb 28,3,41-50,4
U3657,30,Male,4413,442.2,1.06,4.1,Strength,28/02/2024,09:00:00,26/02/2024,Wednesday,Week of Feb 28,3,22-30,2
U3658,44,Female,5800,507.4,3.29,9.5,Walking,28/02/2024,10:00:00,26/02/2024,Wednesday,Week of Feb 28,3,41-50,4
U3659,52,Female,10654,732.8,2.27,4.1,Cardio,28/02/2024,11:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3660,30,Female,8171,344.9,0.86,7.5,Walking,28/02/2024,12:00:00,26/02/2024,Wednesday,Week of Feb 28,3,22-30,2
U3661,32,Male,12952,268.2,1.05,9.8,Walking,28/02/2024,13:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3662,26,Female,5457,439.7,3.36,5.4,Cardio,28/02/2024,14:00:00,26/02/2024,Wednesday,Week of Feb 28,3,22-30,2
U3663,40,Male,10464,308.8,2.71,5.5,Cardio,28/02/2024,15:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3664,53,Female,8969,493.1,2.70,4.0,Cardio,28/02/2024,16:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3665,57,Male,3150,328.9,0.72,4.4,None,28/02/2024,17:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3666,20,Female,9454,711.9,3.19,4.3,Walking,28/02/2024,18:00:00,26/02/2024,Wednesday,Week of Feb 28,3,18-21,1
U3667,51,Male,7207,544.8,1.83,8.9,Cardio,28/02/2024,19:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3668,36,Female,13581,150.2,2.48,9.0,Cardio,28/02/2024,20:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3669,45,Female,2018,673.6,3.38,8.4,Yoga,28/02/2024,21:00:00,26/02/2024,Wednesday,Week of Feb 28,3,41-50,4
U3670,40,Male,11808,364.6,0.80,6.1,None,28/02/2024,22:00:00,26/02/2024,Wednesday,Week of Feb 28,3,31-40,3
U3671,57,Female,5178,358.1,1.95,8.9,Walking,28/02/2024,23:00:00,26/02/2024,Wednesday,Week of Feb 28,3,51-60,5
U3672,24,Female,7577,399.0,0.65,7.2,Strength,29/02/2024,00:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3673,58,Female,6081,559.7,2.00,5.8,None,29/02/2024,01:00:00,26/02/2024,Thursday,Week of Feb 29,4,51-60,5
U3674,29,Female,8454,437.3,1.26,6.6,None,29/02/2024,02:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3675,31,Male,10603,558.6,3.23,4.4,Yoga,29/02/2024,03:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3676,32,Male,10933,245.4,1.70,9.7,Walking,29/02/2024,04:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3677,20,Female,4671,780.6,2.40,7.7,Walking,29/02/2024,05:00:00,26/02/2024,Thursday,Week of Feb 29,4,18-21,1
U3678,32,Male,12971,624.2,3.08,8.4,Cardio,29/02/2024,06:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3679,41,Male,8387,312.6,3.45,8.1,Cardio,29/02/2024,07:00:00,26/02/2024,Thursday,Week of Feb 29,4,41-50,4
U3680,25,Male,8833,620.7,2.01,8.0,None,29/02/2024,08:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3681,22,Male,4624,523.8,1.87,4.1,Yoga,29/02/2024,09:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3682,21,Male,7499,221.0,0.73,7.2,Walking,29/02/2024,10:00:00,26/02/2024,Thursday,Week of Feb 29,4,18-21,1
U3683,31,Female,2514,265.8,0.54,8.9,Yoga,29/02/2024,11:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3684,33,Male,2206,176.9,2.33,4.3,Strength,29/02/2024,12:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3685,37,Female,2947,676.0,0.70,9.7,Walking,29/02/2024,13:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3686,41,Male,12633,508.6,1.64,6.5,Cardio,29/02/2024,14:00:00,26/02/2024,Thursday,Week of Feb 29,4,41-50,4
U3687,23,Female,3828,355.9,0.51,5.7,None,29/02/2024,15:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3688,48,Female,13790,232.1,2.35,7.2,Yoga,29/02/2024,16:00:00,26/02/2024,Thursday,Week of Feb 29,4,41-50,4
U3689,23,Female,8861,464.6,1.78,8.8,Cardio,29/02/2024,17:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3690,52,Male,8094,491.4,0.88,6.8,None,29/02/2024,18:00:00,26/02/2024,Thursday,Week of Feb 29,4,51-60,5
U3691,32,Male,8345,606.3,1.39,7.9,Cardio,29/02/2024,19:00:00,26/02/2024,Thursday,Week of Feb 29,4,31-40,3
U3692,46,Female,4167,780.5,2.21,7.0,Walking,29/02/2024,20:00:00,26/02/2024,Thursday,Week of Feb 29,4,41-50,4
U3693,20,Female,9979,432.7,2.47,7.8,Yoga,29/02/2024,21:00:00,26/02/2024,Thursday,Week of Feb 29,4,18-21,1
U3694,28,Male,7926,413.9,1.89,4.8,Strength,29/02/2024,22:00:00,26/02/2024,Thursday,Week of Feb 29,4,22-30,2
U3695,20,Male,8532,390.5,2.91,4.2,Cardio,29/02/2024,23:00:00,26/02/2024,Thursday,Week of Feb 29,4,18-21,1
U3696,45,Female,7656,687.5,0.84,4.8,Yoga,01/03/2024,00:00:00,26/02/2024,Friday,Week of Mar 1,5,41-50,4
U3697,27,Male,7943,251.6,0.75,5.7,Walking,01/03/2024,01:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3698,50,Male,11848,373.5,0.63,5.5,Cardio,01/03/2024,02:00:00,26/02/2024,Friday,Week of Mar 1,5,41-50,4
U3699,33,Male,10793,621.2,2.11,7.7,Walking,01/03/2024,03:00:00,26/02/2024,Friday,Week of Mar 1,5,31-40,3
U3700,27,Male,7439,160.2,2.62,6.7,Strength,01/03/2024,04:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3701,50,Male,10903,338.1,0.89,4.2,Strength,01/03/2024,05:00:00,26/02/2024,Friday,Week of Mar 1,5,41-50,4
U3702,53,Male,3203,566.9,2.42,4.2,None,01/03/2024,06:00:00,26/02/2024,Friday,Week of Mar 1,5,51-60,5
U3703,20,Female,9000,270.9,1.93,4.5,None,01/03/2024,07:00:00,26/02/2024,Friday,Week of Mar 1,5,18-21,1
U3704,22,Female,11583,346.8,3.46,6.1,None,01/03/2024,08:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3705,29,Female,12888,465.9,2.65,4.0,Walking,01/03/2024,09:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3706,30,Female,8639,424.3,2.47,7.0,None,01/03/2024,10:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3707,41,Female,9689,218.9,2.21,6.2,Yoga,01/03/2024,11:00:00,26/02/2024,Friday,Week of Mar 1,5,41-50,4
U3708,49,Female,13464,759.9,3.49,7.3,Walking,01/03/2024,12:00:00,26/02/2024,Friday,Week of Mar 1,5,41-50,4
U3709,33,Male,9513,178.8,3.44,8.3,Walking,01/03/2024,13:00:00,26/02/2024,Friday,Week of Mar 1,5,31-40,3
U3710,49,Male,8626,637.3,2.11,5.5,None,01/03/2024,14:00:00,26/02/2024,Friday,Week of Mar 1,5,41-50,4
U3711,54,Female,9386,196.4,1.87,4.9,None,01/03/2024,15:00:00,26/02/2024,Friday,Week of Mar 1,5,51-60,5
U3712,53,Female,5131,453.7,1.89,5.7,Walking,01/03/2024,16:00:00,26/02/2024,Friday,Week of Mar 1,5,51-60,5
U3713,38,Female,9134,264.0,1.79,4.0,Strength,01/03/2024,17:00:00,26/02/2024,Friday,Week of Mar 1,5,31-40,3
U3714,29,Male,5730,241.7,2.09,4.7,Strength,01/03/2024,18:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3715,38,Male,4666,231.8,1.32,8.5,None,01/03/2024,19:00:00,26/02/2024,Friday,Week of Mar 1,5,31-40,3
U3716,38,Male,2549,444.3,3.28,5.3,Strength,01/03/2024,20:00:00,26/02/2024,Friday,Week of Mar 1,5,31-40,3
U3717,23,Male,6741,485.1,1.97,10.0,Yoga,01/03/2024,21:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3718,26,Female,14174,236.7,3.03,5.0,Yoga,01/03/2024,22:00:00,26/02/2024,Friday,Week of Mar 1,5,22-30,2
U3719,18,Female,3244,786.6,1.93,8.7,Yoga,01/03/2024,23:00:00,26/02/2024,Friday,Week of Mar 1,5,18-21,1
U3720,29,Female,14078,317.5,2.65,8.2,Walking,02/03/2024,00:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3721,31,Female,6012,448.2,1.51,5.9,Walking,02/03/2024,01:00:00,26/02/2024,Saturday,Week of Mar 2,6,31-40,3
U3722,23,Male,12741,290.6,2.37,6.0,Walking,02/03/2024,02:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3723,18,Male,13396,471.0,2.00,7.4,Walking,02/03/2024,03:00:00,26/02/2024,Saturday,Week of Mar 2,6,18-21,1
U3724,39,Female,11037,641.4,1.60,9.1,Walking,02/03/2024,04:00:00,26/02/2024,Saturday,Week of Mar 2,6,31-40,3
U3725,51,Male,8196,488.7,3.14,6.3,None,02/03/2024,05:00:00,26/02/2024,Saturday,Week of Mar 2,6,51-60,5
U3726,28,Male,6545,335.7,0.84,4.4,Strength,02/03/2024,06:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3727,20,Male,8205,311.5,1.96,6.2,None,02/03/2024,07:00:00,26/02/2024,Saturday,Week of Mar 2,6,18-21,1
U3728,59,Male,9190,643.3,1.08,5.2,Strength,02/03/2024,08:00:00,26/02/2024,Saturday,Week of Mar 2,6,51-60,5
U3729,23,Female,10235,226.9,3.08,9.6,None,02/03/2024,09:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3730,23,Male,2658,390.5,1.26,8.2,Yoga,02/03/2024,10:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3731,37,Female,8995,248.5,2.40,4.3,Cardio,02/03/2024,11:00:00,26/02/2024,Saturday,Week of Mar 2,6,31-40,3
U3732,38,Male,14122,317.7,1.00,5.8,Walking,02/03/2024,12:00:00,26/02/2024,Saturday,Week of Mar 2,6,31-40,3
U3733,19,Male,13059,249.2,1.71,4.3,Cardio,02/03/2024,13:00:00,26/02/2024,Saturday,Week of Mar 2,6,18-21,1
U3734,43,Female,7776,726.4,3.20,9.0,Cardio,02/03/2024,14:00:00,26/02/2024,Saturday,Week of Mar 2,6,41-50,4
U3735,48,Female,7293,625.7,1.00,9.4,Yoga,02/03/2024,15:00:00,26/02/2024,Saturday,Week of Mar 2,6,41-50,4
U3736,43,Male,13839,514.6,2.49,4.7,Cardio,02/03/2024,16:00:00,26/02/2024,Saturday,Week of Mar 2,6,41-50,4
U3737,49,Male,12974,295.9,1.11,6.6,Cardio,02/03/2024,17:00:00,26/02/2024,Saturday,Week of Mar 2,6,41-50,4
U3738,27,Female,3691,481.6,1.75,9.6,Yoga,02/03/2024,18:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3739,40,Male,12417,488.5,2.12,4.9,Strength,02/03/2024,19:00:00,26/02/2024,Saturday,Week of Mar 2,6,31-40,3
U3740,23,Male,13258,533.8,2.23,5.8,None,02/03/2024,20:00:00,26/02/2024,Saturday,Week of Mar 2,6,22-30,2
U3741,40,Female,12139,189.1,2.31,5.8,Cardio,02/03/2024,21:00:00,26/02/2024,Saturday,Week of Mar 2,6,31-40,3
U3742,45,Male,11557,782.4,2.42,4.2,Walking,02/03/2024,22:00:00,26/02/2024,Saturday,Week of Mar 2,6,41-50,4
U3743,47,Male,9735,452.5,1.32,4.2,Yoga,02/03/2024,23:00:00,26/02/2024,Saturday,Week of Mar 2,6,41-50,4
U3744,31,Male,5130,752.2,1.70,9.7,Cardio,03/03/2024,00:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3745,54,Male,9044,156.4,0.61,7.4,Strength,03/03/2024,01:00:00,26/02/2024,Sunday,Week of Mar 3,7,51-60,5
U3746,49,Male,6533,310.9,2.81,5.8,Strength,03/03/2024,02:00:00,26/02/2024,Sunday,Week of Mar 3,7,41-50,4
U3747,51,Female,7547,217.6,3.01,6.3,Walking,03/03/2024,03:00:00,26/02/2024,Sunday,Week of Mar 3,7,51-60,5
U3748,58,Male,14713,650.3,1.10,8.3,Cardio,03/03/2024,04:00:00,26/02/2024,Sunday,Week of Mar 3,7,51-60,5
U3749,39,Female,2967,358.1,1.10,6.2,Walking,03/03/2024,05:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3750,48,Female,3404,696.3,0.63,5.4,Strength,03/03/2024,06:00:00,26/02/2024,Sunday,Week of Mar 3,7,41-50,4
U3751,24,Male,10677,691.1,3.41,4.6,Strength,03/03/2024,07:00:00,26/02/2024,Sunday,Week of Mar 3,7,22-30,2
U3752,58,Female,11947,584.1,2.92,8.4,None,03/03/2024,08:00:00,26/02/2024,Sunday,Week of Mar 3,7,51-60,5
U3753,38,Male,5630,582.8,1.58,5.1,Strength,03/03/2024,09:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3754,33,Female,4968,605.1,1.95,4.4,Yoga,03/03/2024,10:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3755,37,Female,9269,587.9,1.38,6.6,None,03/03/2024,11:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3756,36,Female,3579,401.5,2.29,4.2,Walking,03/03/2024,12:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3757,49,Male,12987,593.8,2.65,9.8,Strength,03/03/2024,13:00:00,26/02/2024,Sunday,Week of Mar 3,7,41-50,4
U3758,32,Female,7992,733.3,1.84,7.8,Yoga,03/03/2024,14:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3759,22,Female,2050,366.2,3.12,4.9,None,03/03/2024,15:00:00,26/02/2024,Sunday,Week of Mar 3,7,22-30,2
U3760,28,Female,8452,764.2,2.05,5.0,Yoga,03/03/2024,16:00:00,26/02/2024,Sunday,Week of Mar 3,7,22-30,2
U3761,32,Male,7153,158.8,0.93,7.4,None,03/03/2024,17:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3762,46,Male,11851,376.9,2.37,6.1,None,03/03/2024,18:00:00,26/02/2024,Sunday,Week of Mar 3,7,41-50,4
U3763,21,Female,8023,235.9,1.89,8.6,None,03/03/2024,19:00:00,26/02/2024,Sunday,Week of Mar 3,7,18-21,1
U3764,53,Female,6300,232.3,3.31,7.3,Walking,03/03/2024,20:00:00,26/02/2024,Sunday,Week of Mar 3,7,51-60,5
U3765,40,Female,4787,680.0,1.68,6.6,None,03/03/2024,21:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3766,32,Female,14820,746.9,1.71,9.8,None,03/03/2024,22:00:00,26/02/2024,Sunday,Week of Mar 3,7,31-40,3
U3767,20,Male,4155,655.5,2.45,6.3,Yoga,03/03/2024,23:00:00,26/02/2024,Sunday,Week of Mar 3,7,18-21,1
U3768,49,Male,9019,784.8,2.08,6.4,None,04/03/2024,00:00:00,04/03/2024,Monday,Week of Mar 4,1,41-50,4
U3769,27,Male,7360,290.6,1.62,8.0,Walking,04/03/2024,01:00:00,04/03/2024,Monday,Week of Mar 4,1,22-30,2
U3770,57,Female,14538,241.5,3.47,8.9,Yoga,04/03/2024,02:00:00,04/03/2024,Monday,Week of Mar 4,1,51-60,5
U3771,55,Male,6230,488.5,1.41,7.8,None,04/03/2024,03:00:00,04/03/2024,Monday,Week of Mar 4,1,51-60,5
U3772,39,Female,13353,688.9,1.33,8.2,Yoga,04/03/2024,04:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3773,31,Female,11806,175.9,3.09,6.2,Walking,04/03/2024,05:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3774,34,Female,9607,797.1,0.51,6.9,Yoga,04/03/2024,06:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3775,38,Male,12928,541.5,1.10,5.2,Walking,04/03/2024,07:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3776,32,Female,10598,786.3,2.27,8.1,Strength,04/03/2024,08:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3777,32,Male,13571,387.3,0.99,5.3,None,04/03/2024,09:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3778,18,Female,6197,447.7,3.46,4.0,Walking,04/03/2024,10:00:00,04/03/2024,Monday,Week of Mar 4,1,18-21,1
U3779,41,Male,11576,639.0,1.89,9.6,None,04/03/2024,11:00:00,04/03/2024,Monday,Week of Mar 4,1,41-50,4
U3780,29,Female,13887,665.3,2.29,5.8,Walking,04/03/2024,12:00:00,04/03/2024,Monday,Week of Mar 4,1,22-30,2
U3781,27,Male,7412,301.5,0.98,5.2,Cardio,04/03/2024,13:00:00,04/03/2024,Monday,Week of Mar 4,1,22-30,2
U3782,59,Female,6499,754.4,1.37,5.6,Cardio,04/03/2024,14:00:00,04/03/2024,Monday,Week of Mar 4,1,51-60,5
U3783,59,Male,6909,713.8,2.34,6.0,Cardio,04/03/2024,15:00:00,04/03/2024,Monday,Week of Mar 4,1,51-60,5
U3784,48,Female,9169,161.8,2.15,6.8,Walking,04/03/2024,16:00:00,04/03/2024,Monday,Week of Mar 4,1,41-50,4
U3785,28,Female,13094,233.6,2.85,4.4,None,04/03/2024,17:00:00,04/03/2024,Monday,Week of Mar 4,1,22-30,2
U3786,33,Female,11821,472.5,1.31,4.3,Cardio,04/03/2024,18:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3787,26,Male,5262,449.6,2.46,5.8,None,04/03/2024,19:00:00,04/03/2024,Monday,Week of Mar 4,1,22-30,2
U3788,31,Female,11218,610.5,1.37,5.8,Walking,04/03/2024,20:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3789,36,Female,4989,208.3,2.26,4.7,None,04/03/2024,21:00:00,04/03/2024,Monday,Week of Mar 4,1,31-40,3
U3790,48,Female,9654,569.2,2.32,6.4,None,04/03/2024,22:00:00,04/03/2024,Monday,Week of Mar 4,1,41-50,4
U3791,26,Male,4224,550.6,0.87,5.7,Cardio,04/03/2024,23:00:00,04/03/2024,Monday,Week of Mar 4,1,22-30,2
U3792,53,Female,7376,301.9,2.15,4.2,Yoga,05/03/2024,00:00:00,04/03/2024,Tuesday,Week of Mar 5,2,51-60,5
